frame_id,location_id,timestamp,face_id,date,hour,day,month,weekday,location_encoded,face_encoded
FR605721,GYM,2025-09-10 01:56:00,,2025-09-10,1,10,9,Wednesday,3,2821
FR605722,LAB_101,2025-09-15 06:48:00,F102166,2025-09-15,6,15,9,Monday,5,1222
FR605723,LAB_101,2025-09-15 12:42:00,F100534,2025-09-15,12,15,9,Monday,5,304
FR605724,CAF_01,2025-09-09 19:30:00,F101815,2025-09-09,19,9,9,Tuesday,2,1020
FR605725,LAB_101,2025-09-05 00:55:00,,2025-09-05,0,5,9,Friday,5,2821
FR605726,AUDITORIUM,2025-09-24 16:09:00,,2025-09-24,16,24,9,Wednesday,1,2821
FR605727,HOSTEL_GATE,2025-09-22 11:34:00,,2025-09-22,11,22,9,Monday,4,2821
FR605728,LAB_305,2025-09-05 12:05:00,F104491,2025-09-05,12,5,9,Friday,6,2533
FR605729,ADMIN_LOBBY,2025-09-08 18:31:00,F101349,2025-09-08,18,8,9,Monday,0,765
FR605730,AUDITORIUM,2025-09-18 05:50:00,F103488,2025-09-18,5,18,9,Thursday,1,1965
FR605731,GYM,2025-09-07 11:27:00,F102072,2025-09-07,11,7,9,Sunday,3,1167
FR605732,LAB_101,2025-09-19 20:44:00,F102242,2025-09-19,20,19,9,Friday,5,1263
FR605733,CAF_01,2025-09-15 22:05:00,,2025-09-15,22,15,9,Monday,2,2821
FR605734,CAF_01,2025-09-23 02:36:00,,2025-09-23,2,23,9,Tuesday,2,2821
FR605735,LAB_101,2025-09-13 12:57:00,,2025-09-13,12,13,9,Saturday,5,2821
FR605736,LAB_101,2025-09-22 23:20:00,F103115,2025-09-22,23,22,9,Monday,5,1767
FR605737,HOSTEL_GATE,2025-09-10 05:13:00,F104166,2025-09-10,5,10,9,Wednesday,4,2354
FR605738,LAB_101,2025-09-13 09:09:00,,2025-09-13,9,13,9,Saturday,5,2821
FR605739,LAB_101,2025-09-21 08:21:00,,2025-09-21,8,21,9,Sunday,5,2821
FR605740,LAB_101,2025-09-25 11:10:00,F100549,2025-09-25,11,25,9,Thursday,5,313
FR605741,HOSTEL_GATE,2025-09-04 17:11:00,F104327,2025-09-04,17,4,9,Thursday,4,2443
FR605742,AUDITORIUM,2025-09-07 12:57:00,F100982,2025-09-07,12,7,9,Sunday,1,562
FR605743,LIB_ENT,2025-09-23 13:26:00,F103431,2025-09-23,13,23,9,Tuesday,7,1937
FR605744,GYM,2025-09-14 17:21:00,F100646,2025-09-14,17,14,9,Sunday,3,377
FR605745,AUDITORIUM,2025-09-13 13:19:00,F102793,2025-09-13,13,13,9,Saturday,1,1586
FR605746,LAB_101,2025-08-31 22:25:00,F104948,2025-08-31,22,31,8,Sunday,5,2795
FR605747,AUDITORIUM,2025-09-07 21:39:00,,2025-09-07,21,7,9,Sunday,1,2821
FR605748,HOSTEL_GATE,2025-09-20 12:40:00,F103538,2025-09-20,12,20,9,Saturday,4,1994
FR605749,AUDITORIUM,2025-09-10 11:25:00,F101431,2025-09-10,11,10,9,Wednesday,1,806
FR605750,AUDITORIUM,2025-09-25 01:07:00,,2025-09-25,1,25,9,Thursday,1,2821
FR605751,CAF_01,2025-09-18 02:43:00,,2025-09-18,2,18,9,Thursday,2,2821
FR605752,ADMIN_LOBBY,2025-09-02 07:14:00,,2025-09-02,7,2,9,Tuesday,0,2821
FR605753,ADMIN_LOBBY,2025-09-13 20:38:00,,2025-09-13,20,13,9,Saturday,0,2821
FR605754,HOSTEL_GATE,2025-09-07 09:34:00,F102057,2025-09-07,9,7,9,Sunday,4,1158
FR605755,ADMIN_LOBBY,2025-08-28 23:30:00,,2025-08-28,23,28,8,Thursday,0,2821
FR605756,AUDITORIUM,2025-09-11 15:56:00,F104641,2025-09-11,15,11,9,Thursday,1,2617
FR605757,LAB_305,2025-09-15 17:07:00,F104245,2025-09-15,17,15,9,Monday,6,2399
FR605758,LIB_ENT,2025-09-08 22:42:00,F104117,2025-09-08,22,8,9,Monday,7,2324
FR605759,LIB_ENT,2025-09-19 23:24:00,,2025-09-19,23,19,9,Friday,7,2821
FR605760,HOSTEL_GATE,2025-09-05 03:10:00,,2025-09-05,3,5,9,Friday,4,2821
FR605761,CAF_01,2025-08-30 12:21:00,,2025-08-30,12,30,8,Saturday,2,2821
FR605762,CAF_01,2025-09-17 12:22:00,,2025-09-17,12,17,9,Wednesday,2,2821
FR605763,ADMIN_LOBBY,2025-09-12 00:10:00,F104056,2025-09-12,0,12,9,Friday,0,2290
FR605764,LIB_ENT,2025-08-29 19:15:00,F102451,2025-08-29,19,29,8,Friday,7,1385
FR605765,CAF_01,2025-09-12 17:37:00,F103163,2025-09-12,17,12,9,Friday,2,1790
FR605766,ADMIN_LOBBY,2025-09-22 02:01:00,F101544,2025-09-22,2,22,9,Monday,0,874
FR605767,GYM,2025-09-06 06:03:00,,2025-09-06,6,6,9,Saturday,3,2821
FR605768,HOSTEL_GATE,2025-09-11 13:23:00,F100161,2025-09-11,13,11,9,Thursday,4,86
FR605769,LAB_305,2025-09-23 00:23:00,F101834,2025-09-23,0,23,9,Tuesday,6,1031
FR605770,LAB_305,2025-08-29 13:23:00,F104711,2025-08-29,13,29,8,Friday,6,2653
FR605771,LAB_305,2025-09-08 02:50:00,F103744,2025-09-08,2,8,9,Monday,6,2108
FR605772,HOSTEL_GATE,2025-09-14 20:53:00,F101429,2025-09-14,20,14,9,Sunday,4,804
FR605773,ADMIN_LOBBY,2025-09-05 02:57:00,,2025-09-05,2,5,9,Friday,0,2821
FR605774,AUDITORIUM,2025-09-13 04:09:00,,2025-09-13,4,13,9,Saturday,1,2821
FR605775,AUDITORIUM,2025-09-07 01:41:00,,2025-09-07,1,7,9,Sunday,1,2821
FR605776,CAF_01,2025-09-13 23:21:00,,2025-09-13,23,13,9,Saturday,2,2821
FR605777,LAB_305,2025-09-19 05:44:00,,2025-09-19,5,19,9,Friday,6,2821
FR605778,ADMIN_LOBBY,2025-09-17 20:58:00,,2025-09-17,20,17,9,Wednesday,0,2821
FR605779,LAB_101,2025-08-29 07:23:00,,2025-08-29,7,29,8,Friday,5,2821
FR605780,LIB_ENT,2025-08-31 05:34:00,F102906,2025-08-31,5,31,8,Sunday,7,1653
FR605781,HOSTEL_GATE,2025-09-06 12:18:00,F102524,2025-09-06,12,6,9,Saturday,4,1432
FR605782,LAB_305,2025-09-18 15:37:00,F101756,2025-09-18,15,18,9,Thursday,6,988
FR605783,HOSTEL_GATE,2025-09-25 23:26:00,F103360,2025-09-25,23,25,9,Thursday,4,1904
FR605784,ADMIN_LOBBY,2025-09-23 23:01:00,F100751,2025-09-23,23,23,9,Tuesday,0,431
FR605785,GYM,2025-09-23 05:02:00,F102445,2025-09-23,5,23,9,Tuesday,3,1382
FR605786,LAB_305,2025-09-02 11:24:00,F100531,2025-09-02,11,2,9,Tuesday,6,301
FR605787,AUDITORIUM,2025-09-16 03:46:00,,2025-09-16,3,16,9,Tuesday,1,2821
FR605788,CAF_01,2025-09-21 15:00:00,F102389,2025-09-21,15,21,9,Sunday,2,1343
FR605789,AUDITORIUM,2025-09-11 01:30:00,F103949,2025-09-11,1,11,9,Thursday,1,2232
FR605790,HOSTEL_GATE,2025-08-28 19:38:00,F101315,2025-08-28,19,28,8,Thursday,4,748
FR605791,AUDITORIUM,2025-09-11 08:46:00,F101905,2025-09-11,8,11,9,Thursday,1,1067
FR605792,LAB_305,2025-09-18 20:08:00,F102434,2025-09-18,20,18,9,Thursday,6,1375
FR605793,LAB_101,2025-09-17 03:40:00,F104634,2025-09-17,3,17,9,Wednesday,5,2612
FR605794,GYM,2025-08-31 10:25:00,F104727,2025-08-31,10,31,8,Sunday,3,2662
FR605795,HOSTEL_GATE,2025-09-21 10:51:00,,2025-09-21,10,21,9,Sunday,4,2821
FR605796,ADMIN_LOBBY,2025-09-25 03:34:00,,2025-09-25,3,25,9,Thursday,0,2821
FR605797,GYM,2025-09-06 05:05:00,F104201,2025-09-06,5,6,9,Saturday,3,2376
FR605798,LIB_ENT,2025-09-20 01:22:00,F103881,2025-09-20,1,20,9,Saturday,7,2190
FR605799,AUDITORIUM,2025-09-19 23:07:00,F100270,2025-09-19,23,19,9,Friday,1,151
FR605800,LIB_ENT,2025-09-06 16:13:00,F100616,2025-09-06,16,6,9,Saturday,7,356
FR605801,CAF_01,2025-09-01 16:39:00,,2025-09-01,16,1,9,Monday,2,2821
FR605802,LAB_101,2025-09-23 23:28:00,F102452,2025-09-23,23,23,9,Tuesday,5,1386
FR605803,AUDITORIUM,2025-09-04 00:00:00,,2025-09-04,0,4,9,Thursday,1,2821
FR605804,LAB_101,2025-09-05 09:11:00,,2025-09-05,9,5,9,Friday,5,2821
FR605805,LAB_305,2025-09-03 01:05:00,F102229,2025-09-03,1,3,9,Wednesday,6,1258
FR605806,LIB_ENT,2025-09-06 19:51:00,,2025-09-06,19,6,9,Saturday,7,2821
FR605807,LAB_101,2025-08-31 16:41:00,,2025-08-31,16,31,8,Sunday,5,2821
FR605808,HOSTEL_GATE,2025-09-15 01:51:00,F100965,2025-09-15,1,15,9,Monday,4,551
FR605809,ADMIN_LOBBY,2025-09-21 21:53:00,,2025-09-21,21,21,9,Sunday,0,2821
FR605810,CAF_01,2025-09-21 05:08:00,F102969,2025-09-21,5,21,9,Sunday,2,1692
FR605811,GYM,2025-08-30 22:31:00,F101304,2025-08-30,22,30,8,Saturday,3,742
FR605812,LAB_101,2025-08-29 08:04:00,F103315,2025-08-29,8,29,8,Friday,5,1881
FR605813,GYM,2025-09-16 06:24:00,F102959,2025-09-16,6,16,9,Tuesday,3,1686
FR605814,LAB_305,2025-09-20 22:06:00,,2025-09-20,22,20,9,Saturday,6,2821
FR605815,LAB_101,2025-09-15 04:44:00,F102985,2025-09-15,4,15,9,Monday,5,1700
FR605816,LIB_ENT,2025-09-13 02:30:00,F101900,2025-09-13,2,13,9,Saturday,7,1065
FR605817,AUDITORIUM,2025-09-15 06:00:00,F100528,2025-09-15,6,15,9,Monday,1,299
FR605818,GYM,2025-09-13 14:17:00,F101538,2025-09-13,14,13,9,Saturday,3,870
FR605819,HOSTEL_GATE,2025-09-04 07:33:00,F103649,2025-09-04,7,4,9,Thursday,4,2055
FR605820,HOSTEL_GATE,2025-09-04 08:27:00,,2025-09-04,8,4,9,Thursday,4,2821
FR605821,AUDITORIUM,2025-08-30 07:56:00,F104729,2025-08-30,7,30,8,Saturday,1,2664
FR605822,HOSTEL_GATE,2025-09-12 13:03:00,F100783,2025-09-12,13,12,9,Friday,4,448
FR605823,ADMIN_LOBBY,2025-09-16 12:43:00,F100545,2025-09-16,12,16,9,Tuesday,0,311
FR605824,HOSTEL_GATE,2025-09-22 16:28:00,,2025-09-22,16,22,9,Monday,4,2821
FR605825,HOSTEL_GATE,2025-09-07 21:46:00,F104073,2025-09-07,21,7,9,Sunday,4,2302
FR605826,LAB_305,2025-09-05 09:09:00,,2025-09-05,9,5,9,Friday,6,2821
FR605827,AUDITORIUM,2025-09-13 03:06:00,F102562,2025-09-13,3,13,9,Saturday,1,1452
FR605828,CAF_01,2025-09-02 04:30:00,,2025-09-02,4,2,9,Tuesday,2,2821
FR605829,CAF_01,2025-09-13 16:46:00,,2025-09-13,16,13,9,Saturday,2,2821
FR605830,LAB_101,2025-09-22 15:19:00,F100274,2025-09-22,15,22,9,Monday,5,154
FR605831,AUDITORIUM,2025-09-02 15:10:00,F100701,2025-09-02,15,2,9,Tuesday,1,404
FR605832,ADMIN_LOBBY,2025-09-06 23:53:00,,2025-09-06,23,6,9,Saturday,0,2821
FR605833,LIB_ENT,2025-09-13 10:09:00,,2025-09-13,10,13,9,Saturday,7,2821
FR605834,CAF_01,2025-09-08 02:43:00,,2025-09-08,2,8,9,Monday,2,2821
FR605835,LAB_101,2025-09-07 03:40:00,F101514,2025-09-07,3,7,9,Sunday,5,854
FR605836,AUDITORIUM,2025-09-18 02:03:00,F101729,2025-09-18,2,18,9,Thursday,1,972
FR605837,GYM,2025-09-08 08:53:00,F101466,2025-09-08,8,8,9,Monday,3,827
FR605838,LAB_305,2025-09-13 05:43:00,F102264,2025-09-13,5,13,9,Saturday,6,1275
FR605839,GYM,2025-08-30 13:56:00,,2025-08-30,13,30,8,Saturday,3,2821
FR605840,LAB_305,2025-09-07 05:13:00,F103299,2025-09-07,5,7,9,Sunday,6,1872
FR605841,CAF_01,2025-09-04 18:36:00,,2025-09-04,18,4,9,Thursday,2,2821
FR605842,AUDITORIUM,2025-09-15 20:36:00,F102027,2025-09-15,20,15,9,Monday,1,1146
FR605843,ADMIN_LOBBY,2025-09-11 02:57:00,,2025-09-11,2,11,9,Thursday,0,2821
FR605844,LAB_305,2025-09-09 20:13:00,F103606,2025-09-09,20,9,9,Tuesday,6,2036
FR605845,CAF_01,2025-08-27 20:56:00,F102665,2025-08-27,20,27,8,Wednesday,2,1515
FR605846,ADMIN_LOBBY,2025-09-19 20:59:00,F102847,2025-09-19,20,19,9,Friday,0,1617
FR605847,CAF_01,2025-09-11 13:19:00,F100014,2025-09-11,13,11,9,Thursday,2,10
FR605848,LAB_101,2025-09-11 15:17:00,F103030,2025-09-11,15,11,9,Thursday,5,1720
FR605849,AUDITORIUM,2025-09-25 15:32:00,F101532,2025-09-25,15,25,9,Thursday,1,866
FR605850,ADMIN_LOBBY,2025-09-05 12:33:00,F103534,2025-09-05,12,5,9,Friday,0,1993
FR605851,LAB_305,2025-09-15 00:37:00,F104565,2025-09-15,0,15,9,Monday,6,2573
FR605852,GYM,2025-09-23 07:09:00,F100672,2025-09-23,7,23,9,Tuesday,3,390
FR605853,LAB_101,2025-09-16 00:19:00,,2025-09-16,0,16,9,Tuesday,5,2821
FR605854,CAF_01,2025-09-13 08:40:00,,2025-09-13,8,13,9,Saturday,2,2821
FR605855,LAB_101,2025-09-15 09:40:00,F101072,2025-09-15,9,15,9,Monday,5,615
FR605856,LAB_305,2025-09-09 04:24:00,,2025-09-09,4,9,9,Tuesday,6,2821
FR605857,GYM,2025-09-09 11:28:00,,2025-09-09,11,9,9,Tuesday,3,2821
FR605858,ADMIN_LOBBY,2025-09-08 07:05:00,,2025-09-08,7,8,9,Monday,0,2821
FR605859,LIB_ENT,2025-08-31 12:00:00,,2025-08-31,12,31,8,Sunday,7,2821
FR605860,CAF_01,2025-09-10 18:29:00,F102377,2025-09-10,18,10,9,Wednesday,2,1335
FR605861,AUDITORIUM,2025-09-10 05:46:00,,2025-09-10,5,10,9,Wednesday,1,2821
FR605862,AUDITORIUM,2025-09-06 10:27:00,F101122,2025-09-06,10,6,9,Saturday,1,641
FR605863,ADMIN_LOBBY,2025-09-11 14:16:00,,2025-09-11,14,11,9,Thursday,0,2821
FR605864,AUDITORIUM,2025-09-07 13:52:00,F104143,2025-09-07,13,7,9,Sunday,1,2341
FR605865,HOSTEL_GATE,2025-09-21 13:34:00,,2025-09-21,13,21,9,Sunday,4,2821
FR605866,CAF_01,2025-09-18 08:25:00,F102525,2025-09-18,8,18,9,Thursday,2,1433
FR605867,LAB_101,2025-09-08 02:01:00,,2025-09-08,2,8,9,Monday,5,2821
FR605868,LAB_305,2025-09-18 03:19:00,F102202,2025-09-18,3,18,9,Thursday,6,1242
FR605869,LAB_305,2025-09-12 18:26:00,,2025-09-12,18,12,9,Friday,6,2821
FR605870,LIB_ENT,2025-09-13 13:26:00,F100569,2025-09-13,13,13,9,Saturday,7,327
FR605871,GYM,2025-09-18 17:17:00,F103241,2025-09-18,17,18,9,Thursday,3,1834
FR605872,GYM,2025-09-10 04:41:00,F104206,2025-09-10,4,10,9,Wednesday,3,2380
FR605873,CAF_01,2025-09-17 15:44:00,F104421,2025-09-17,15,17,9,Wednesday,2,2496
FR605874,AUDITORIUM,2025-09-05 23:15:00,F103268,2025-09-05,23,5,9,Friday,1,1852
FR605875,LAB_101,2025-09-10 14:54:00,F103099,2025-09-10,14,10,9,Wednesday,5,1761
FR605876,HOSTEL_GATE,2025-09-07 14:12:00,F104409,2025-09-07,14,7,9,Sunday,4,2487
FR605877,HOSTEL_GATE,2025-08-27 04:14:00,F103772,2025-08-27,4,27,8,Wednesday,4,2128
FR605878,HOSTEL_GATE,2025-09-13 08:43:00,,2025-09-13,8,13,9,Saturday,4,2821
FR605879,HOSTEL_GATE,2025-09-07 11:52:00,,2025-09-07,11,7,9,Sunday,4,2821
FR605880,LAB_101,2025-09-25 16:13:00,F104753,2025-09-25,16,25,9,Thursday,5,2679
FR605881,LAB_305,2025-09-08 22:27:00,F104652,2025-09-08,22,8,9,Monday,6,2622
FR605882,AUDITORIUM,2025-08-29 10:52:00,F101534,2025-08-29,10,29,8,Friday,1,868
FR605883,ADMIN_LOBBY,2025-09-09 16:12:00,,2025-09-09,16,9,9,Tuesday,0,2821
FR605884,LIB_ENT,2025-09-06 00:14:00,F104134,2025-09-06,0,6,9,Saturday,7,2335
FR605885,HOSTEL_GATE,2025-09-17 06:03:00,F103303,2025-09-17,6,17,9,Wednesday,4,1875
FR605886,AUDITORIUM,2025-09-12 08:21:00,F104156,2025-09-12,8,12,9,Friday,1,2347
FR605887,HOSTEL_GATE,2025-09-03 14:09:00,F100908,2025-09-03,14,3,9,Wednesday,4,514
FR605888,ADMIN_LOBBY,2025-09-14 02:45:00,,2025-09-14,2,14,9,Sunday,0,2821
FR605889,LAB_101,2025-09-06 10:12:00,F103753,2025-09-06,10,6,9,Saturday,5,2115
FR605890,AUDITORIUM,2025-09-03 02:20:00,F101148,2025-09-03,2,3,9,Wednesday,1,656
FR605891,LAB_101,2025-09-25 00:20:00,F104661,2025-09-25,0,25,9,Thursday,5,2628
FR605892,AUDITORIUM,2025-09-10 16:34:00,,2025-09-10,16,10,9,Wednesday,1,2821
FR605893,GYM,2025-09-17 21:30:00,F104489,2025-09-17,21,17,9,Wednesday,3,2532
FR605894,CAF_01,2025-09-18 08:34:00,,2025-09-18,8,18,9,Thursday,2,2821
FR605895,ADMIN_LOBBY,2025-09-10 17:34:00,,2025-09-10,17,10,9,Wednesday,0,2821
FR605896,CAF_01,2025-08-28 15:46:00,F104472,2025-08-28,15,28,8,Thursday,2,2522
FR605897,CAF_01,2025-09-13 12:29:00,,2025-09-13,12,13,9,Saturday,2,2821
FR605898,AUDITORIUM,2025-09-25 19:19:00,,2025-09-25,19,25,9,Thursday,1,2821
FR605899,ADMIN_LOBBY,2025-09-25 11:50:00,F103359,2025-09-25,11,25,9,Thursday,0,1903
FR605900,LIB_ENT,2025-09-24 02:28:00,,2025-09-24,2,24,9,Wednesday,7,2821
FR605901,LAB_101,2025-09-10 17:51:00,,2025-09-10,17,10,9,Wednesday,5,2821
FR605902,GYM,2025-09-09 20:06:00,,2025-09-09,20,9,9,Tuesday,3,2821
FR605903,ADMIN_LOBBY,2025-09-22 01:25:00,F103843,2025-09-22,1,22,9,Monday,0,2169
FR605904,LIB_ENT,2025-09-17 21:43:00,,2025-09-17,21,17,9,Wednesday,7,2821
FR605905,LAB_305,2025-08-28 06:23:00,,2025-08-28,6,28,8,Thursday,6,2821
FR605906,AUDITORIUM,2025-09-17 04:40:00,,2025-09-17,4,17,9,Wednesday,1,2821
FR605907,AUDITORIUM,2025-09-03 19:23:00,,2025-09-03,19,3,9,Wednesday,1,2821
FR605908,CAF_01,2025-08-27 15:44:00,,2025-08-27,15,27,8,Wednesday,2,2821
FR605909,LAB_305,2025-09-07 22:53:00,F102963,2025-09-07,22,7,9,Sunday,6,1689
FR605910,ADMIN_LOBBY,2025-09-04 14:14:00,F103581,2025-09-04,14,4,9,Thursday,0,2022
FR605911,HOSTEL_GATE,2025-09-17 02:43:00,F104383,2025-09-17,2,17,9,Wednesday,4,2473
FR605912,ADMIN_LOBBY,2025-09-24 04:01:00,,2025-09-24,4,24,9,Wednesday,0,2821
FR605913,CAF_01,2025-09-03 07:16:00,,2025-09-03,7,3,9,Wednesday,2,2821
FR605914,CAF_01,2025-09-01 12:16:00,,2025-09-01,12,1,9,Monday,2,2821
FR605915,ADMIN_LOBBY,2025-08-30 08:30:00,,2025-08-30,8,30,8,Saturday,0,2821
FR605916,LIB_ENT,2025-08-28 07:19:00,,2025-08-28,7,28,8,Thursday,7,2821
FR605917,ADMIN_LOBBY,2025-09-13 05:55:00,,2025-09-13,5,13,9,Saturday,0,2821
FR605918,ADMIN_LOBBY,2025-09-15 05:58:00,,2025-09-15,5,15,9,Monday,0,2821
FR605919,ADMIN_LOBBY,2025-08-30 20:06:00,F100445,2025-08-30,20,30,8,Saturday,0,245
FR605920,AUDITORIUM,2025-09-16 12:14:00,F104142,2025-09-16,12,16,9,Tuesday,1,2340
FR605921,ADMIN_LOBBY,2025-09-15 14:39:00,F101008,2025-09-15,14,15,9,Monday,0,576
FR605922,HOSTEL_GATE,2025-09-16 01:37:00,F103118,2025-09-16,1,16,9,Tuesday,4,1769
FR605923,HOSTEL_GATE,2025-09-01 02:08:00,,2025-09-01,2,1,9,Monday,4,2821
FR605924,ADMIN_LOBBY,2025-09-14 19:12:00,,2025-09-14,19,14,9,Sunday,0,2821
FR605925,ADMIN_LOBBY,2025-09-06 11:54:00,F102783,2025-09-06,11,6,9,Saturday,0,1580
FR605926,ADMIN_LOBBY,2025-09-18 12:25:00,F100686,2025-09-18,12,18,9,Thursday,0,396
FR605927,LAB_101,2025-09-15 11:12:00,,2025-09-15,11,15,9,Monday,5,2821
FR605928,HOSTEL_GATE,2025-08-30 12:03:00,,2025-08-30,12,30,8,Saturday,4,2821
FR605929,LIB_ENT,2025-09-22 11:14:00,F100474,2025-09-22,11,22,9,Monday,7,265
FR605930,GYM,2025-09-08 05:22:00,F104237,2025-09-08,5,8,9,Monday,3,2395
FR605931,ADMIN_LOBBY,2025-09-08 08:22:00,F102046,2025-09-08,8,8,9,Monday,0,1154
FR605932,HOSTEL_GATE,2025-09-14 07:44:00,F101753,2025-09-14,7,14,9,Sunday,4,987
FR605933,GYM,2025-08-29 14:41:00,F100967,2025-08-29,14,29,8,Friday,3,553
FR605934,LIB_ENT,2025-09-24 11:55:00,,2025-09-24,11,24,9,Wednesday,7,2821
FR605935,HOSTEL_GATE,2025-09-04 10:17:00,,2025-09-04,10,4,9,Thursday,4,2821
FR605936,LAB_101,2025-09-05 22:01:00,F102381,2025-09-05,22,5,9,Friday,5,1337
FR605937,GYM,2025-09-14 06:04:00,,2025-09-14,6,14,9,Sunday,3,2821
FR605938,LAB_305,2025-09-23 22:05:00,F104128,2025-09-23,22,23,9,Tuesday,6,2331
FR605939,HOSTEL_GATE,2025-09-12 06:33:00,,2025-09-12,6,12,9,Friday,4,2821
FR605940,AUDITORIUM,2025-09-18 16:07:00,,2025-09-18,16,18,9,Thursday,1,2821
FR605941,AUDITORIUM,2025-09-10 09:17:00,F102733,2025-09-10,9,10,9,Wednesday,1,1552
FR605942,LAB_305,2025-09-10 00:32:00,,2025-09-10,0,10,9,Wednesday,6,2821
FR605943,LIB_ENT,2025-09-10 21:27:00,,2025-09-10,21,10,9,Wednesday,7,2821
FR605944,GYM,2025-09-15 16:02:00,F102499,2025-09-15,16,15,9,Monday,3,1414
FR605945,CAF_01,2025-09-11 10:40:00,F104559,2025-09-11,10,11,9,Thursday,2,2568
FR605946,ADMIN_LOBBY,2025-09-05 11:48:00,,2025-09-05,11,5,9,Friday,0,2821
FR605947,ADMIN_LOBBY,2025-09-17 16:58:00,F104106,2025-09-17,16,17,9,Wednesday,0,2317
FR605948,ADMIN_LOBBY,2025-09-13 02:00:00,,2025-09-13,2,13,9,Saturday,0,2821
FR605949,LIB_ENT,2025-08-30 16:00:00,F102757,2025-08-30,16,30,8,Saturday,7,1565
FR605950,CAF_01,2025-09-07 23:52:00,F102076,2025-09-07,23,7,9,Sunday,2,1170
FR605951,ADMIN_LOBBY,2025-09-24 17:01:00,F101112,2025-09-24,17,24,9,Wednesday,0,636
FR605952,ADMIN_LOBBY,2025-09-20 13:54:00,F100205,2025-09-20,13,20,9,Saturday,0,111
FR605953,HOSTEL_GATE,2025-09-16 14:49:00,,2025-09-16,14,16,9,Tuesday,4,2821
FR605954,CAF_01,2025-09-23 07:10:00,F100026,2025-09-23,7,23,9,Tuesday,2,13
FR605955,ADMIN_LOBBY,2025-09-09 03:36:00,,2025-09-09,3,9,9,Tuesday,0,2821
FR605956,ADMIN_LOBBY,2025-09-05 22:47:00,F100613,2025-09-05,22,5,9,Friday,0,353
FR605957,ADMIN_LOBBY,2025-09-03 01:09:00,,2025-09-03,1,3,9,Wednesday,0,2821
FR605958,LAB_101,2025-09-03 10:16:00,,2025-09-03,10,3,9,Wednesday,5,2821
FR605959,LIB_ENT,2025-09-15 03:57:00,,2025-09-15,3,15,9,Monday,7,2821
FR605960,AUDITORIUM,2025-09-21 21:52:00,F100772,2025-09-21,21,21,9,Sunday,1,441
FR605961,AUDITORIUM,2025-09-13 22:41:00,,2025-09-13,22,13,9,Saturday,1,2821
FR605962,HOSTEL_GATE,2025-09-15 23:59:00,,2025-09-15,23,15,9,Monday,4,2821
FR605963,LAB_101,2025-09-08 08:04:00,F104684,2025-09-08,8,8,9,Monday,5,2641
FR605964,GYM,2025-08-29 05:45:00,F100867,2025-08-29,5,29,8,Friday,3,495
FR605965,HOSTEL_GATE,2025-09-01 09:25:00,F100272,2025-09-01,9,1,9,Monday,4,152
FR605966,GYM,2025-09-09 16:58:00,,2025-09-09,16,9,9,Tuesday,3,2821
FR605967,LAB_305,2025-09-05 11:17:00,F102514,2025-09-05,11,5,9,Friday,6,1428
FR605968,HOSTEL_GATE,2025-09-03 14:45:00,,2025-09-03,14,3,9,Wednesday,4,2821
FR605969,HOSTEL_GATE,2025-09-16 11:22:00,,2025-09-16,11,16,9,Tuesday,4,2821
FR605970,LIB_ENT,2025-09-18 09:17:00,,2025-09-18,9,18,9,Thursday,7,2821
FR605971,HOSTEL_GATE,2025-09-24 19:57:00,F102936,2025-09-24,19,24,9,Wednesday,4,1669
FR605972,LAB_101,2025-09-20 02:43:00,F103725,2025-09-20,2,20,9,Saturday,5,2091
FR605973,ADMIN_LOBBY,2025-09-02 21:47:00,,2025-09-02,21,2,9,Tuesday,0,2821
FR605974,CAF_01,2025-09-06 03:30:00,F100079,2025-09-06,3,6,9,Saturday,2,42
FR605975,HOSTEL_GATE,2025-09-15 18:41:00,,2025-09-15,18,15,9,Monday,4,2821
FR605976,LAB_305,2025-09-01 05:29:00,,2025-09-01,5,1,9,Monday,6,2821
FR605977,GYM,2025-09-05 23:33:00,,2025-09-05,23,5,9,Friday,3,2821
FR605978,CAF_01,2025-09-18 21:50:00,,2025-09-18,21,18,9,Thursday,2,2821
FR605979,HOSTEL_GATE,2025-09-23 19:46:00,,2025-09-23,19,23,9,Tuesday,4,2821
FR605980,ADMIN_LOBBY,2025-09-24 10:39:00,,2025-09-24,10,24,9,Wednesday,0,2821
FR605981,GYM,2025-09-18 06:51:00,,2025-09-18,6,18,9,Thursday,3,2821
FR605982,LAB_101,2025-08-30 20:40:00,,2025-08-30,20,30,8,Saturday,5,2821
FR605983,LAB_101,2025-09-01 14:42:00,,2025-09-01,14,1,9,Monday,5,2821
FR605984,ADMIN_LOBBY,2025-09-04 10:56:00,F103523,2025-09-04,10,4,9,Thursday,0,1984
FR605985,LIB_ENT,2025-09-03 03:00:00,F103873,2025-09-03,3,3,9,Wednesday,7,2186
FR605986,ADMIN_LOBBY,2025-09-23 01:11:00,F101019,2025-09-23,1,23,9,Tuesday,0,582
FR605987,LAB_305,2025-09-16 02:08:00,F102722,2025-09-16,2,16,9,Tuesday,6,1548
FR605988,CAF_01,2025-09-06 10:33:00,F102047,2025-09-06,10,6,9,Saturday,2,1155
FR605989,HOSTEL_GATE,2025-09-12 17:54:00,F100746,2025-09-12,17,12,9,Friday,4,430
FR605990,CAF_01,2025-09-10 21:13:00,,2025-09-10,21,10,9,Wednesday,2,2821
