note_id,entity_id,category,text,timestamp
N404949,E101048,feedback,Confirmed attendance for robotics workshop.,14-09-2025 06:52
N404950,E103678,feedback,Broken chair in seminar room.,20-09-2025 13:27
N404951,E106263,incident,Requesting lab access.,08-09-2025 21:58
N404952,E105075,maintenance,CCTV near library needs check.,21-09-2025 18:52
N404953,E102394,incident,Wi-Fi not working in hostel block.,19-09-2025 01:50
N404954,E105605,incident,Broken chair in seminar room.,27-08-2025 06:54
N404955,E101801,incident,Requesting lab access.,28-08-2025 16:05
N404956,E100194,rsvp,Confirmed attendance for robotics workshop.,28-08-2025 17:21
N404957,E105045,feedback,Confirmed attendance for robotics workshop.,21-09-2025 14:10
N404958,E100260,maintenance,Confirmed attendance for robotics workshop.,10-09-2025 18:54
N404959,E105967,maintenance,Requesting lab access.,17-09-2025 17:47
N404960,E103362,incident,Wi-Fi not working in hostel block.,15-09-2025 01:20
N404961,E106354,rsvp,CCTV near library needs check.,12-09-2025 01:44
N404962,E100591,incident,Broken chair in seminar room.,20-09-2025 22:28
N404963,E105436,rsvp,Confirmed attendance for robotics workshop.,12-09-2025 09:36
N404964,E106674,maintenance,Broken chair in seminar room.,17-09-2025 21:13
N404965,E104779,rsvp,Broken chair in seminar room.,31-08-2025 04:18
N404966,E102135,helpdesk,Broken chair in seminar room.,27-08-2025 13:40
N404967,E101861,feedback,Requesting lab access.,31-08-2025 09:07
N404968,E106723,feedback,Requesting lab access.,10-09-2025 01:08
N404969,E102847,helpdesk,Wi-Fi not working in hostel block.,04-09-2025 14:04
N404970,E106505,helpdesk,Confirmed attendance for robotics workshop.,16-09-2025 19:45
N404971,E100489,incident,Broken chair in seminar room.,15-09-2025 16:32
N404972,E101722,incident,Requesting lab access.,20-09-2025 22:54
N404973,E103959,feedback,Confirmed attendance for robotics workshop.,16-09-2025 14:22
N404974,E104855,maintenance,Broken chair in seminar room.,04-09-2025 15:24
N404975,E106542,feedback,Confirmed attendance for robotics workshop.,02-09-2025 07:54
N404976,E101925,helpdesk,Confirmed attendance for robotics workshop.,22-09-2025 12:50
N404977,E106710,helpdesk,Broken chair in seminar room.,28-08-2025 18:08
N404978,E101935,rsvp,Wi-Fi not working in hostel block.,13-09-2025 12:40
N404979,E103698,feedback,Requesting lab access.,28-08-2025 22:27
N404980,E104903,helpdesk,Requesting lab access.,14-09-2025 13:48
N404981,E105906,feedback,Requesting lab access.,29-08-2025 01:38
N404982,E105304,rsvp,Requesting lab access.,03-09-2025 20:20
N404983,E100550,maintenance,Broken chair in seminar room.,05-09-2025 17:31
N404984,E101189,maintenance,Broken chair in seminar room.,29-08-2025 11:22
N404985,E103163,feedback,Confirmed attendance for robotics workshop.,14-09-2025 23:21
N404986,E100606,feedback,Requesting lab access.,30-08-2025 19:51
N404987,E102291,feedback,CCTV near library needs check.,01-09-2025 08:11
N404988,E100886,maintenance,Broken chair in seminar room.,19-09-2025 18:48
N404989,E102914,rsvp,Wi-Fi not working in hostel block.,24-09-2025 05:05
N404990,E101350,maintenance,Wi-Fi not working in hostel block.,27-08-2025 13:03
N404991,E100172,helpdesk,CCTV near library needs check.,28-08-2025 21:09
N404992,E100838,maintenance,Requesting lab access.,10-09-2025 02:49
N404993,E101172,feedback,Confirmed attendance for robotics workshop.,03-09-2025 04:09
N404994,E104167,maintenance,Confirmed attendance for robotics workshop.,13-09-2025 23:45
N404995,E105545,helpdesk,Wi-Fi not working in hostel block.,25-09-2025 17:04
N404996,E102159,feedback,CCTV near library needs check.,22-09-2025 13:17
N404997,E103064,helpdesk,Requesting lab access.,11-09-2025 18:09
N404998,E101373,helpdesk,Wi-Fi not working in hostel block.,05-09-2025 12:14
N404999,E106309,incident,Broken chair in seminar room.,02-09-2025 16:27
N405000,E101384,maintenance,Wi-Fi not working in hostel block.,01-09-2025 07:32
N405001,E105437,rsvp,Requesting lab access.,03-09-2025 07:52
N405002,E100880,incident,Broken chair in seminar room.,16-09-2025 08:23
N405003,E104893,feedback,Confirmed attendance for robotics workshop.,28-08-2025 17:14
N405004,E105047,incident,Broken chair in seminar room.,31-08-2025 12:07
N405005,E103347,incident,Wi-Fi not working in hostel block.,25-09-2025 22:41
N405006,E103794,helpdesk,Confirmed attendance for robotics workshop.,05-09-2025 07:36
N405007,E104047,feedback,Wi-Fi not working in hostel block.,11-09-2025 11:50
N405008,E101206,incident,Confirmed attendance for robotics workshop.,29-08-2025 12:02
N405009,E101622,rsvp,CCTV near library needs check.,16-09-2025 19:02
N405010,E100774,rsvp,Confirmed attendance for robotics workshop.,23-09-2025 19:10
N405011,E101636,helpdesk,Broken chair in seminar room.,25-09-2025 00:14
N405012,E100716,rsvp,CCTV near library needs check.,05-09-2025 02:39
N405013,E106834,helpdesk,CCTV near library needs check.,14-09-2025 15:33
N405014,E105624,rsvp,Requesting lab access.,31-08-2025 01:26
N405015,E100547,incident,Wi-Fi not working in hostel block.,02-09-2025 09:21
N405016,E100402,helpdesk,Wi-Fi not working in hostel block.,12-09-2025 22:08
N405017,E106186,feedback,Wi-Fi not working in hostel block.,12-09-2025 09:01
N405018,E101372,feedback,Wi-Fi not working in hostel block.,25-09-2025 22:10
N405019,E100796,rsvp,Broken chair in seminar room.,12-09-2025 01:46
N405020,E100440,helpdesk,Wi-Fi not working in hostel block.,28-08-2025 09:44
N405021,E104841,rsvp,Broken chair in seminar room.,19-09-2025 04:13
N405022,E104830,rsvp,CCTV near library needs check.,13-09-2025 06:38
N405023,E106632,helpdesk,Broken chair in seminar room.,28-08-2025 18:55
N405024,E101845,maintenance,Confirmed attendance for robotics workshop.,09-09-2025 20:16
N405025,E104155,feedback,Broken chair in seminar room.,31-08-2025 03:30
N405026,E100435,feedback,Requesting lab access.,25-09-2025 04:44
N405027,E106224,incident,Broken chair in seminar room.,11-09-2025 23:03
N405028,E104416,feedback,Confirmed attendance for robotics workshop.,11-09-2025 10:01
N405029,E100545,incident,Broken chair in seminar room.,17-09-2025 09:01
N405030,E106929,maintenance,Broken chair in seminar room.,12-09-2025 14:38
N405031,E101606,helpdesk,CCTV near library needs check.,29-08-2025 04:03
N405032,E104204,rsvp,Wi-Fi not working in hostel block.,11-09-2025 09:16
N405033,E105176,feedback,Confirmed attendance for robotics workshop.,19-09-2025 07:52
N405034,E101264,maintenance,Requesting lab access.,03-09-2025 02:12
N405035,E105017,rsvp,Wi-Fi not working in hostel block.,31-08-2025 02:00
N405036,E104724,rsvp,CCTV near library needs check.,13-09-2025 02:40
N405037,E106935,rsvp,Broken chair in seminar room.,19-09-2025 04:17
N405038,E104004,helpdesk,Wi-Fi not working in hostel block.,17-09-2025 01:33
N405039,E103168,feedback,Confirmed attendance for robotics workshop.,13-09-2025 16:14
N405040,E106963,maintenance,CCTV near library needs check.,06-09-2025 17:14
N405041,E104549,rsvp,Confirmed attendance for robotics workshop.,01-09-2025 07:59
N405042,E101776,rsvp,Broken chair in seminar room.,13-09-2025 04:23
N405043,E101272,feedback,Confirmed attendance for robotics workshop.,11-09-2025 21:23
N405044,E102769,incident,Confirmed attendance for robotics workshop.,11-09-2025 06:50
N405045,E100859,maintenance,Wi-Fi not working in hostel block.,28-08-2025 22:37
N405046,E103347,feedback,Broken chair in seminar room.,31-08-2025 14:59
N405047,E102454,feedback,Requesting lab access.,16-09-2025 23:59
N405048,E106739,incident,Requesting lab access.,24-09-2025 00:47
N405049,E102303,rsvp,Broken chair in seminar room.,04-09-2025 14:05
N405050,E103124,incident,Requesting lab access.,10-09-2025 14:27
N405051,E104930,incident,Wi-Fi not working in hostel block.,27-08-2025 19:46
N405052,E105229,feedback,Requesting lab access.,08-09-2025 02:19
N405053,E105106,rsvp,CCTV near library needs check.,27-08-2025 17:51
N405054,E104828,helpdesk,Requesting lab access.,29-08-2025 04:16
N405055,E105449,helpdesk,Confirmed attendance for robotics workshop.,29-08-2025 14:55
N405056,E102562,helpdesk,CCTV near library needs check.,02-09-2025 05:11
N405057,E102360,maintenance,Wi-Fi not working in hostel block.,27-08-2025 10:18
N405058,E101462,feedback,Requesting lab access.,17-09-2025 02:51
N405059,E100530,feedback,CCTV near library needs check.,16-09-2025 15:59
N405060,E104059,maintenance,Requesting lab access.,09-09-2025 00:30
N405061,E104112,helpdesk,Requesting lab access.,23-09-2025 11:01
N405062,E101465,helpdesk,Wi-Fi not working in hostel block.,04-09-2025 10:58
N405063,E101040,feedback,Requesting lab access.,08-09-2025 22:50
N405064,E102447,maintenance,Requesting lab access.,11-09-2025 14:02
N405065,E103509,incident,Requesting lab access.,14-09-2025 05:56
N405066,E101540,rsvp,Requesting lab access.,29-08-2025 23:43
N405067,E106060,helpdesk,Wi-Fi not working in hostel block.,01-09-2025 05:04
N405068,E105936,rsvp,CCTV near library needs check.,22-09-2025 02:08
N405069,E105677,rsvp,CCTV near library needs check.,12-09-2025 08:09
N405070,E103836,rsvp,Confirmed attendance for robotics workshop.,19-09-2025 15:01
N405071,E106015,feedback,Wi-Fi not working in hostel block.,07-09-2025 05:16
N405072,E106818,feedback,CCTV near library needs check.,02-09-2025 13:57
N405073,E104439,helpdesk,Wi-Fi not working in hostel block.,17-09-2025 07:28
N405074,E103147,feedback,Requesting lab access.,21-09-2025 07:16
N405075,E102619,incident,Requesting lab access.,09-09-2025 01:13
N405076,E105790,incident,Broken chair in seminar room.,15-09-2025 12:37
N405077,E101003,incident,CCTV near library needs check.,04-09-2025 13:25
N405078,E104636,rsvp,Confirmed attendance for robotics workshop.,04-09-2025 10:07
N405079,E106465,maintenance,Requesting lab access.,07-09-2025 11:47
N405080,E104986,helpdesk,Broken chair in seminar room.,06-09-2025 11:44
N405081,E103124,incident,Broken chair in seminar room.,24-09-2025 05:18
N405082,E101862,maintenance,Confirmed attendance for robotics workshop.,11-09-2025 04:08
N405083,E102804,incident,Confirmed attendance for robotics workshop.,29-08-2025 11:36
N405084,E101070,feedback,Wi-Fi not working in hostel block.,18-09-2025 18:26
N405085,E105579,feedback,CCTV near library needs check.,11-09-2025 00:07
N405086,E105450,maintenance,Broken chair in seminar room.,22-09-2025 17:29
N405087,E103168,incident,CCTV near library needs check.,08-09-2025 23:21
N405088,E101348,incident,Wi-Fi not working in hostel block.,12-09-2025 11:06
N405089,E105062,maintenance,Wi-Fi not working in hostel block.,11-09-2025 03:10
N405090,E103751,incident,Requesting lab access.,10-09-2025 02:43
N405091,E102504,feedback,Confirmed attendance for robotics workshop.,13-09-2025 14:46
N405092,E100853,incident,CCTV near library needs check.,14-09-2025 02:12
N405093,E100342,helpdesk,Requesting lab access.,07-09-2025 13:15
N405094,E102343,rsvp,Confirmed attendance for robotics workshop.,03-09-2025 12:54
N405095,E105776,rsvp,Wi-Fi not working in hostel block.,24-09-2025 13:09
N405096,E105124,feedback,Requesting lab access.,15-09-2025 01:13
N405097,E106285,maintenance,Broken chair in seminar room.,14-09-2025 15:20
N405098,E104322,rsvp,Broken chair in seminar room.,11-09-2025 18:12
N405099,E105935,maintenance,Wi-Fi not working in hostel block.,16-09-2025 05:51
N405100,E102193,maintenance,Wi-Fi not working in hostel block.,21-09-2025 17:54
N405101,E100491,helpdesk,Requesting lab access.,04-09-2025 21:32
N405102,E102767,incident,Confirmed attendance for robotics workshop.,07-09-2025 17:46
N405103,E103944,rsvp,Wi-Fi not working in hostel block.,15-09-2025 11:30
N405104,E100769,incident,Confirmed attendance for robotics workshop.,18-09-2025 10:49
N405105,E100832,feedback,Wi-Fi not working in hostel block.,28-08-2025 13:07
N405106,E100872,rsvp,Requesting lab access.,02-09-2025 13:52
N405107,E102082,rsvp,Confirmed attendance for robotics workshop.,03-09-2025 02:19
N405108,E104395,helpdesk,Broken chair in seminar room.,04-09-2025 02:19
N405109,E104523,rsvp,Requesting lab access.,09-09-2025 04:05
N405110,E102154,maintenance,Broken chair in seminar room.,20-09-2025 04:55
N405111,E103080,incident,Wi-Fi not working in hostel block.,12-09-2025 01:57
N405112,E101037,maintenance,Broken chair in seminar room.,05-09-2025 10:38
N405113,E106316,feedback,Broken chair in seminar room.,23-09-2025 18:53
N405114,E104211,rsvp,Requesting lab access.,05-09-2025 00:12
N405115,E103604,feedback,Requesting lab access.,10-09-2025 03:18
N405116,E100417,rsvp,Broken chair in seminar room.,08-09-2025 06:00
N405117,E102412,helpdesk,Requesting lab access.,20-09-2025 14:43
N405118,E106671,incident,Requesting lab access.,28-08-2025 21:32
N405119,E103453,rsvp,CCTV near library needs check.,20-09-2025 13:12
N405120,E100273,incident,Broken chair in seminar room.,23-09-2025 10:30
N405121,E102629,maintenance,Requesting lab access.,08-09-2025 15:44
N405122,E103908,rsvp,Broken chair in seminar room.,19-09-2025 20:59
N405123,E105933,maintenance,CCTV near library needs check.,06-09-2025 17:40
N405124,E102940,helpdesk,Confirmed attendance for robotics workshop.,05-09-2025 22:38
N405125,E104544,feedback,Confirmed attendance for robotics workshop.,03-09-2025 21:29
N405126,E106573,maintenance,CCTV near library needs check.,02-09-2025 18:27
N405127,E103608,maintenance,Requesting lab access.,16-09-2025 13:42
N405128,E101352,helpdesk,CCTV near library needs check.,11-09-2025 02:02
N405129,E101721,feedback,Requesting lab access.,03-09-2025 16:56
N405130,E104387,maintenance,Broken chair in seminar room.,06-09-2025 14:25
N405131,E104321,incident,Requesting lab access.,13-09-2025 00:39
N405132,E103392,rsvp,Wi-Fi not working in hostel block.,22-09-2025 20:31
N405133,E104890,feedback,Confirmed attendance for robotics workshop.,21-09-2025 16:18
N405134,E106551,helpdesk,CCTV near library needs check.,08-09-2025 07:14
N405135,E105005,incident,Wi-Fi not working in hostel block.,19-09-2025 11:10
N405136,E103300,helpdesk,CCTV near library needs check.,05-09-2025 15:25
N405137,E100573,incident,Wi-Fi not working in hostel block.,23-09-2025 08:51
N405138,E105100,incident,Broken chair in seminar room.,27-08-2025 12:00
N405139,E101647,helpdesk,Broken chair in seminar room.,31-08-2025 14:59
N405140,E102268,rsvp,Confirmed attendance for robotics workshop.,24-09-2025 09:21
N405141,E104522,maintenance,Wi-Fi not working in hostel block.,23-09-2025 16:25
N405142,E102808,helpdesk,CCTV near library needs check.,30-08-2025 19:59
N405143,E101323,feedback,Requesting lab access.,11-09-2025 10:34
N405144,E105578,feedback,Confirmed attendance for robotics workshop.,23-09-2025 09:40
N405145,E102567,helpdesk,Wi-Fi not working in hostel block.,15-09-2025 09:26
N405146,E100641,helpdesk,Broken chair in seminar room.,27-08-2025 20:42
N405147,E101909,rsvp,Requesting lab access.,11-09-2025 18:43
N405148,E100568,incident,Wi-Fi not working in hostel block.,18-09-2025 16:04
N405149,E106988,incident,Broken chair in seminar room.,25-09-2025 03:50
N405150,E100476,helpdesk,Requesting lab access.,23-09-2025 02:27
N405151,E104354,rsvp,Requesting lab access.,27-08-2025 12:16
N405152,E102024,maintenance,Requesting lab access.,07-09-2025 12:19
N405153,E105693,incident,Confirmed attendance for robotics workshop.,28-08-2025 01:46
N405154,E100569,incident,Requesting lab access.,27-08-2025 11:05
N405155,E105390,feedback,CCTV near library needs check.,18-09-2025 20:05
N405156,E104686,helpdesk,Wi-Fi not working in hostel block.,23-09-2025 19:23
N405157,E104935,helpdesk,Confirmed attendance for robotics workshop.,28-08-2025 08:17
N405158,E101787,incident,Broken chair in seminar room.,23-09-2025 12:45
N405159,E101406,helpdesk,CCTV near library needs check.,12-09-2025 12:21
N405160,E105151,maintenance,CCTV near library needs check.,30-08-2025 05:37
N405161,E106523,feedback,CCTV near library needs check.,02-09-2025 11:18
N405162,E103059,feedback,Confirmed attendance for robotics workshop.,07-09-2025 11:43
N405163,E103790,helpdesk,Wi-Fi not working in hostel block.,21-09-2025 14:37
N405164,E105479,incident,CCTV near library needs check.,01-09-2025 18:08
N405165,E101487,helpdesk,Broken chair in seminar room.,08-09-2025 12:59
N405166,E106127,maintenance,Wi-Fi not working in hostel block.,08-09-2025 03:53
N405167,E106594,rsvp,Wi-Fi not working in hostel block.,24-09-2025 00:49
N405168,E101447,feedback,Broken chair in seminar room.,23-09-2025 08:47
N405169,E100802,helpdesk,Broken chair in seminar room.,04-09-2025 08:24
N405170,E106781,feedback,Confirmed attendance for robotics workshop.,21-09-2025 20:40
N405171,E100891,feedback,Broken chair in seminar room.,08-09-2025 02:21
N405172,E100370,helpdesk,Confirmed attendance for robotics workshop.,11-09-2025 23:48
N405173,E104149,maintenance,Confirmed attendance for robotics workshop.,08-09-2025 13:35
N405174,E100184,rsvp,Requesting lab access.,25-09-2025 12:56
N405175,E105085,rsvp,Confirmed attendance for robotics workshop.,01-09-2025 16:18
N405176,E106487,maintenance,Confirmed attendance for robotics workshop.,30-08-2025 17:22
N405177,E102495,rsvp,Broken chair in seminar room.,21-09-2025 14:28
N405178,E105518,rsvp,Requesting lab access.,08-09-2025 04:16
N405179,E105246,helpdesk,Wi-Fi not working in hostel block.,20-09-2025 22:16
N405180,E103245,rsvp,Confirmed attendance for robotics workshop.,03-09-2025 17:31
N405181,E104369,rsvp,Requesting lab access.,02-09-2025 16:40
N405182,E104585,maintenance,Requesting lab access.,18-09-2025 18:29
N405183,E102313,incident,Confirmed attendance for robotics workshop.,30-08-2025 16:52
N405184,E103747,rsvp,Wi-Fi not working in hostel block.,24-09-2025 07:07
N405185,E106609,rsvp,Broken chair in seminar room.,09-09-2025 08:46
N405186,E102414,rsvp,Confirmed attendance for robotics workshop.,04-09-2025 16:13
N405187,E100887,helpdesk,Wi-Fi not working in hostel block.,28-08-2025 15:54
N405188,E102161,incident,Broken chair in seminar room.,02-09-2025 01:23
N405189,E100975,helpdesk,CCTV near library needs check.,08-09-2025 18:01
N405190,E105324,maintenance,CCTV near library needs check.,31-08-2025 03:47
N405191,E102479,rsvp,Requesting lab access.,02-09-2025 13:59
N405192,E104111,helpdesk,Wi-Fi not working in hostel block.,09-09-2025 19:48
N405193,E101083,incident,CCTV near library needs check.,18-09-2025 14:57
N405194,E103117,incident,Confirmed attendance for robotics workshop.,23-09-2025 22:12
N405195,E104992,rsvp,Broken chair in seminar room.,03-09-2025 17:41
N405196,E106073,incident,Wi-Fi not working in hostel block.,07-09-2025 04:08
N405197,E105077,incident,CCTV near library needs check.,27-08-2025 04:24
N405198,E100343,rsvp,Broken chair in seminar room.,02-09-2025 23:55
N405199,E103486,incident,Requesting lab access.,24-09-2025 09:07
N405200,E102331,maintenance,Confirmed attendance for robotics workshop.,31-08-2025 21:33
N405201,E105594,incident,Broken chair in seminar room.,03-09-2025 15:33
N405202,E103468,maintenance,Requesting lab access.,18-09-2025 12:27
N405203,E101190,incident,Broken chair in seminar room.,08-09-2025 11:24
N405204,E100852,helpdesk,CCTV near library needs check.,31-08-2025 06:04
N405205,E102199,rsvp,Requesting lab access.,28-08-2025 20:22
N405206,E105029,rsvp,Broken chair in seminar room.,10-09-2025 12:08
N405207,E100033,rsvp,CCTV near library needs check.,28-08-2025 07:56
N405208,E103558,maintenance,Broken chair in seminar room.,01-09-2025 03:10
N405209,E101525,helpdesk,Broken chair in seminar room.,16-09-2025 06:41
N405210,E106835,feedback,Requesting lab access.,01-09-2025 17:54
N405211,E101423,feedback,Broken chair in seminar room.,20-09-2025 11:10
N405212,E101659,helpdesk,CCTV near library needs check.,09-09-2025 13:57
N405213,E103941,maintenance,Wi-Fi not working in hostel block.,20-09-2025 19:23
N405214,E104762,helpdesk,CCTV near library needs check.,01-09-2025 13:04
N405215,E101744,incident,Wi-Fi not working in hostel block.,29-08-2025 13:07
N405216,E101324,helpdesk,Requesting lab access.,10-09-2025 18:12
N405217,E103205,maintenance,Confirmed attendance for robotics workshop.,17-09-2025 14:49
N405218,E105863,maintenance,CCTV near library needs check.,23-09-2025 16:38
N405219,E101069,incident,Confirmed attendance for robotics workshop.,22-09-2025 16:44
N405220,E104015,maintenance,Confirmed attendance for robotics workshop.,01-09-2025 03:07
N405221,E103013,maintenance,Requesting lab access.,02-09-2025 11:06
N405222,E104230,feedback,Confirmed attendance for robotics workshop.,28-08-2025 00:33
N405223,E106671,helpdesk,Requesting lab access.,27-08-2025 00:53
N405224,E103438,maintenance,Confirmed attendance for robotics workshop.,31-08-2025 03:45
N405225,E106142,incident,Requesting lab access.,31-08-2025 04:20
N405226,E103341,rsvp,Wi-Fi not working in hostel block.,20-09-2025 22:13
N405227,E101670,rsvp,CCTV near library needs check.,19-09-2025 06:07
N405228,E101782,helpdesk,Wi-Fi not working in hostel block.,30-08-2025 11:52
N405229,E102796,maintenance,Broken chair in seminar room.,02-09-2025 22:47
N405230,E105546,rsvp,Confirmed attendance for robotics workshop.,30-08-2025 07:35
N405231,E105557,rsvp,Broken chair in seminar room.,06-09-2025 23:41
N405232,E105983,feedback,Broken chair in seminar room.,03-09-2025 19:13
N405233,E106177,helpdesk,Requesting lab access.,11-09-2025 02:33
N405234,E100350,helpdesk,Requesting lab access.,14-09-2025 20:44
N405235,E102658,rsvp,Requesting lab access.,29-08-2025 12:58
N405236,E102984,maintenance,Confirmed attendance for robotics workshop.,12-09-2025 19:22
N405237,E103028,feedback,CCTV near library needs check.,29-08-2025 10:20
N405238,E100031,feedback,Wi-Fi not working in hostel block.,31-08-2025 03:47
N405239,E104812,helpdesk,Wi-Fi not working in hostel block.,01-09-2025 01:47
N405240,E100799,rsvp,CCTV near library needs check.,06-09-2025 05:56
N405241,E100159,feedback,Broken chair in seminar room.,13-09-2025 07:19
N405242,E103293,rsvp,Broken chair in seminar room.,24-09-2025 04:19
N405243,E102946,feedback,Broken chair in seminar room.,11-09-2025 03:44
N405244,E102771,feedback,Confirmed attendance for robotics workshop.,08-09-2025 03:05
N405245,E103384,feedback,CCTV near library needs check.,12-09-2025 10:26
N405246,E100949,maintenance,Wi-Fi not working in hostel block.,16-09-2025 18:01
N405247,E106720,rsvp,Wi-Fi not working in hostel block.,20-09-2025 22:11
N405248,E105546,feedback,Broken chair in seminar room.,21-09-2025 13:54
N405249,E106955,maintenance,Requesting lab access.,20-09-2025 10:22
N405250,E105272,helpdesk,Broken chair in seminar room.,25-09-2025 06:49
N405251,E100201,maintenance,Confirmed attendance for robotics workshop.,31-08-2025 14:58
N405252,E100928,feedback,Wi-Fi not working in hostel block.,01-09-2025 12:37
N405253,E103531,incident,Broken chair in seminar room.,21-09-2025 08:41
N405254,E106710,rsvp,CCTV near library needs check.,01-09-2025 17:23
N405255,E100153,rsvp,CCTV near library needs check.,18-09-2025 18:47
N405256,E106703,feedback,Requesting lab access.,18-09-2025 20:27
N405257,E101028,maintenance,Wi-Fi not working in hostel block.,06-09-2025 05:46
N405258,E102304,helpdesk,Broken chair in seminar room.,18-09-2025 06:58
N405259,E103219,feedback,Broken chair in seminar room.,30-08-2025 13:35
N405260,E102815,helpdesk,Broken chair in seminar room.,27-08-2025 16:49
N405261,E105228,maintenance,Wi-Fi not working in hostel block.,14-09-2025 13:46
N405262,E106291,feedback,Requesting lab access.,31-08-2025 23:20
N405263,E106902,rsvp,Confirmed attendance for robotics workshop.,29-08-2025 09:36
N405264,E105223,helpdesk,CCTV near library needs check.,18-09-2025 11:31
N405265,E105464,feedback,Wi-Fi not working in hostel block.,19-09-2025 03:42
N405266,E101374,maintenance,Confirmed attendance for robotics workshop.,01-09-2025 09:12
N405267,E102895,feedback,Requesting lab access.,01-09-2025 18:02
N405268,E105955,maintenance,Broken chair in seminar room.,27-08-2025 18:27
N405269,E105056,feedback,Requesting lab access.,17-09-2025 11:15
N405270,E101211,helpdesk,CCTV near library needs check.,29-08-2025 02:48
N405271,E106026,helpdesk,Requesting lab access.,14-09-2025 16:29
N405272,E100492,maintenance,Wi-Fi not working in hostel block.,13-09-2025 16:46
N405273,E105457,maintenance,Wi-Fi not working in hostel block.,11-09-2025 00:41
N405274,E106342,rsvp,Broken chair in seminar room.,09-09-2025 09:11
N405275,E103945,rsvp,Broken chair in seminar room.,01-09-2025 12:49
N405276,E100241,helpdesk,Broken chair in seminar room.,24-09-2025 01:12
N405277,E106106,feedback,Confirmed attendance for robotics workshop.,13-09-2025 11:47
N405278,E101665,maintenance,Wi-Fi not working in hostel block.,27-08-2025 07:44
N405279,E100573,incident,Wi-Fi not working in hostel block.,21-09-2025 07:05
N405280,E103008,helpdesk,Requesting lab access.,21-09-2025 01:43
N405281,E104140,maintenance,Wi-Fi not working in hostel block.,01-09-2025 06:40
N405282,E102030,helpdesk,Wi-Fi not working in hostel block.,02-09-2025 21:03
N405283,E102920,feedback,Wi-Fi not working in hostel block.,12-09-2025 07:44
N405284,E102267,maintenance,Broken chair in seminar room.,16-09-2025 18:40
N405285,E105026,rsvp,Wi-Fi not working in hostel block.,12-09-2025 03:00
N405286,E102202,incident,Wi-Fi not working in hostel block.,08-09-2025 23:54
N405287,E100043,feedback,Requesting lab access.,03-09-2025 09:15
N405288,E101615,helpdesk,CCTV near library needs check.,11-09-2025 23:48
N405289,E100161,maintenance,Broken chair in seminar room.,15-09-2025 00:33
N405290,E101132,feedback,Wi-Fi not working in hostel block.,18-09-2025 08:13
N405291,E101945,helpdesk,Confirmed attendance for robotics workshop.,28-08-2025 19:46
N405292,E101558,helpdesk,CCTV near library needs check.,25-09-2025 04:10
N405293,E105359,incident,Requesting lab access.,10-09-2025 08:34
N405294,E106736,maintenance,Confirmed attendance for robotics workshop.,12-09-2025 09:04
N405295,E106131,helpdesk,Wi-Fi not working in hostel block.,12-09-2025 05:09
N405296,E106780,maintenance,Broken chair in seminar room.,12-09-2025 08:22
N405297,E106977,helpdesk,CCTV near library needs check.,22-09-2025 13:32
N405298,E106234,feedback,Wi-Fi not working in hostel block.,22-09-2025 18:29
N405299,E101046,incident,Requesting lab access.,22-09-2025 16:42
N405300,E102027,feedback,Broken chair in seminar room.,13-09-2025 00:10
N405301,E104925,incident,CCTV near library needs check.,01-09-2025 08:49
N405302,E106856,feedback,Broken chair in seminar room.,05-09-2025 10:28
N405303,E102154,rsvp,Requesting lab access.,15-09-2025 21:41
N405304,E106910,rsvp,Broken chair in seminar room.,12-09-2025 18:59
N405305,E105069,helpdesk,Wi-Fi not working in hostel block.,01-09-2025 05:48
N405306,E100717,maintenance,Confirmed attendance for robotics workshop.,14-09-2025 12:05
N405307,E102644,feedback,Requesting lab access.,12-09-2025 06:49
N405308,E100793,feedback,Wi-Fi not working in hostel block.,15-09-2025 05:02
N405309,E105079,helpdesk,Wi-Fi not working in hostel block.,16-09-2025 19:15
N405310,E101635,feedback,CCTV near library needs check.,14-09-2025 06:07
N405311,E104711,maintenance,Broken chair in seminar room.,17-09-2025 04:06
N405312,E104553,rsvp,Wi-Fi not working in hostel block.,10-09-2025 21:21
N405313,E100545,helpdesk,Broken chair in seminar room.,29-08-2025 14:45
N405314,E104685,incident,Confirmed attendance for robotics workshop.,22-09-2025 06:07
N405315,E106721,rsvp,Wi-Fi not working in hostel block.,06-09-2025 15:11
N405316,E106652,feedback,Requesting lab access.,23-09-2025 04:08
N405317,E102317,rsvp,Requesting lab access.,23-09-2025 20:06
N405318,E104367,maintenance,Confirmed attendance for robotics workshop.,13-09-2025 04:39
N405319,E104736,helpdesk,Confirmed attendance for robotics workshop.,11-09-2025 00:08
N405320,E106215,rsvp,Wi-Fi not working in hostel block.,25-09-2025 14:01
N405321,E106548,maintenance,Wi-Fi not working in hostel block.,28-08-2025 04:06
N405322,E102251,rsvp,Confirmed attendance for robotics workshop.,14-09-2025 04:11
N405323,E105018,rsvp,CCTV near library needs check.,25-09-2025 10:12
N405324,E104233,incident,Confirmed attendance for robotics workshop.,04-09-2025 02:32
N405325,E100649,helpdesk,CCTV near library needs check.,24-09-2025 22:30
N405326,E105265,maintenance,Confirmed attendance for robotics workshop.,21-09-2025 19:54
N405327,E101779,incident,Wi-Fi not working in hostel block.,06-09-2025 00:29
N405328,E105568,helpdesk,Wi-Fi not working in hostel block.,07-09-2025 22:12
N405329,E106078,helpdesk,CCTV near library needs check.,27-08-2025 16:48
